Datetime,Open,High,Low,Close,Volume,Log_Returns,AO_15m,MFI_10,MFI_14,MFI_20,Vol_Ratio,BB_PctB,Donchian_Pos_20,ADX_4H,AO_4H,ADX_1D,AO_1D,Target
2025-06-27 17:45:00,7.17358,7.17442,7.17317,7.17365,1349,9.757981157318069e-06,0.0032133529411764172,79.14006839033385,73.67591182012262,68.67406311408112,1.119037743665541,0.8953999647281118,0.9049371543986622,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.0
2025-06-27 18:00:00,7.17365,7.17393,7.17139,7.17141,1341,-0.00031230263494282074,0.0033365588235296784,80.88517571165181,71.81527346990922,67.84765105185606,1.099045199351727,0.5343889622503846,0.6283942859330026,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.5714561312205626
2025-06-27 18:15:00,7.17141,7.17197,7.17089,7.17163,1128,3.067689973916297e-05,0.003131941176471642,82.59115307625945,66.35849660042531,63.20728259563036,0.9249313271212749,0.5646033551103221,0.6555547462287997,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.0
2025-06-27 18:30:00,7.17163,7.17243,7.17014,7.17017,1206,-0.00020360066449736874,0.0027074117647059026,72.5637061078165,60.463869768600254,58.37706247691526,0.9861803908660873,0.3403018758495149,0.47530805517524255,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.8379216086333334
2025-06-27 18:45:00,7.17012,7.17119,7.16977,7.17102,1144,0.00011853967501953525,0.0020636764705885824,62.474964793671134,59.70295671251287,58.146777071922436,0.9317857870011665,0.4844427959244925,0.5802461972270063,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.0
2025-06-27 19:00:00,7.17107,7.17176,7.16937,7.1696,1053,-0.00019803885810253764,0.001297529411765197,52.37745290018555,61.611120604639474,57.11436203395891,0.8424336973411543,0.26865323466065083,0.40493777168179584,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.6334602607275579
2025-06-27 19:15:00,7.1696,7.17165,7.1694,7.16989,951,4.0447742568188485e-05,0.0007590588235286688,51.671232264825186,68.32374498351396,57.52867733135689,0.753476211220905,0.32821162286291466,0.4407401966170351,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,1.0
2025-06-27 19:30:00,7.1699,7.1719,7.16988,7.17173,625,0.0002565958392562237,0.0005034117647042535,48.93039679972619,65.79707353196409,60.57819810943111,0.49992001279395365,0.6145198448925988,0.6679004099995568,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.3604653454924779
2025-06-27 19:45:00,7.17173,7.1722,7.17131,7.17135,728,-5.2987224513631705e-05,0.00042255882353003926,46.47628516069082,63.75141412852101,60.40088805198417,0.5849268841347829,0.5525622113858252,0.6209868876705923,22.0571070859547,-0.005174970588234018,20.940593072466527,-0.018444852941176038,0.7067074214543363
2025-06-27 20:00:00,7.17135,7.17222,7.1712,7.17196,664,8.505707544032908e-05,0.0005479705882356356,42.37194078315223,61.61661997268136,59.832918964948846,0.5411572942091186,0.6434938084929097,0.6962954366723857,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.6518954573155127
2025-06-27 20:15:00,7.17196,7.17271,7.17166,7.17246,662,6.971351929205872e-05,0.0007182941176466784,38.20311588171705,60.40277675715857,63.135361958971316,0.5447438798556286,0.7068133196862088,0.7580237555262805,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.5085950601586754
2025-06-27 20:30:00,7.17246,7.17292,7.17245,7.1727,404,3.3460763075814337e-05,0.0010030882352953796,47.10090462297172,57.92589594877942,68.33046438365385,0.35057271780327515,0.7240318518094165,0.7876533485761413,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.8534576976054633
2025-06-27 20:45:00,7.1727,7.17465,7.17229,7.1739,1100,0.0001672870230993148,0.0013605588235297006,60.14263663158481,57.45378373859554,74.15631383656516,0.9683098591464058,0.9461379351800593,0.9032246410004559,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.3659117965925615
2025-06-27 21:00:00,7.17392,7.17481,7.17354,7.17382,932,-1.1151597605801012e-05,0.0016620588235305433,73.41650975277268,55.81115976632401,72.88908018971979,0.8606916932090255,0.8896024232520301,0.8222606422609852,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.24766754914437783
2025-06-27 21:15:00,7.17382,7.17397,7.17267,7.17341,855,-5.715388965145331e-05,0.0018389117647075182,76.07383634394137,47.419436286122874,67.68460955412215,0.8215229401794714,0.7783609968431113,0.7426456936659562,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.8756793230873203
2025-06-27 21:30:00,7.17341,7.17448,7.17329,7.17434,1076,0.00012963705128710306,0.002005970588236039,89.30740335111665,57.012729212724196,66.90793138570947,1.0587424972836885,0.9045850546355653,0.9136012617623936,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.23014556076658665
2025-06-27 21:45:00,7.17434,7.17466,7.17344,7.1739,866,-6.133156402990397e-05,0.0021399999999998087,78.24632547243384,58.228994831809786,62.15346207955034,0.8633667314604121,0.7940413503022783,0.8327190575017013,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.0
2025-06-27 22:00:00,7.1739,7.17393,7.1725,7.1729,654,-0.00013940390911125318,0.0020429705882341054,70.09059724550906,60.971382347780064,57.575963120056215,0.6729087354596882,0.6044953417585505,0.6488958660003208,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.226963050475134
2025-06-27 22:15:00,7.1729,7.17312,7.17233,7.17233,345,-7.946892455548517e-05,0.0017198823529414042,64.0112573659853,65.43292787276867,53.63016209885482,0.3724093264208505,0.5076395589387319,0.5441166468443608,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.22332215550532558
2025-06-27 22:30:00,7.17233,7.17268,7.17149,7.17169,465,-8.923579309346512e-05,0.0014489117647054073,56.72078719648166,69.15655872302811,48.3902466325987,0.5299749259114432,0.407787718629521,0.4264698042834576,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.9084453657653948
2025-06-27 22:45:00,7.17169,7.17262,7.17148,7.17245,620,0.00010596661782595054,0.001065735294118575,56.472352398934625,68.13610395547747,46.15237400687258,0.7372614305162344,0.5598519716906157,0.5661754298246832,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.0
2025-06-27 23:00:00,7.17242,7.17244,7.17088,7.17141,438,-0.00014500978144274358,0.0005702352941172606,50.71632165128742,63.064470226761074,48.771000401691325,0.550389545104921,0.3634921907496204,0.3749993106630319,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.0
2025-06-27 23:15:00,7.17145,7.17145,7.17034,7.17035,206,-0.00014782007256156717,0.00011491176470546094,40.702481755183236,58.77128565708227,51.76978177628984,0.2747765772939205,0.18785251967152566,0.1801467276714901,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.33059355430090676
2025-06-27 23:30:00,7.17035,7.17041,7.16989,7.17005,125,-4.183983710973801e-05,-0.00036479411764833714,30.019376594499235,54.80303403479855,55.79143978074979,0.17968806152260924,0.13670850077421995,0.12499977022101062,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.752047824965164
2025-06-27 23:45:00,7.16964,7.17069,7.1696,7.17045,34,5.5786060472693765e-05,-0.0007235294117649005,35.82736087889819,51.30787638718492,60.89278810857552,0.053112551744854915,0.21946248926722778,0.1985290468215955,20.987679901405873,-0.0033231176470591706,20.940593072466527,-0.018444852941176038,0.0
2025-06-30 00:00:00,7.16829,7.16829,7.16798,7.16798,13,-0.00034452865821878463,-0.0014584411764717586,17.364846656946014,48.676637100779224,66.27475133178999,0.022103204964344075,-0.12665672682198764,0.0,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.5496719922138767
2025-06-30 00:15:00,7.16798,7.1681,7.16783,7.16798,37,0.0,-0.0022162647058818763,22.267795152274218,39.93679238068633,63.09360636477711,0.06820905152422879,-0.05240004130341627,0.02148994055877574,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.6161652336519703
2025-06-30 00:30:00,7.16798,7.168,7.16798,7.16799,17,1.3950922051719614e-06,-0.002774323529412648,29.175095652744957,30.37885814623067,60.902992866274246,0.033199882823294606,0.027458205911955035,0.022922603262643223,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.6326169750401026
2025-06-30 00:45:00,7.16799,7.16805,7.1679,7.16805,19,8.37051235927508e-06,-0.003135941176472201,34.956234261621375,35.932854160584824,57.99541578014193,0.03986571548384671,0.08883957434350376,0.03151857948622987,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.8095990132987867
2025-06-30 01:00:00,7.16813,7.16842,7.16754,7.16839,94,4.743157995468545e-05,-0.003466588235293777,48.91004323570737,19.931360634883234,55.32406230318591,0.20977460387838037,0.16684847243375361,0.11691868374318365,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.3352976094048047
2025-06-30 01:15:00,7.16839,7.16901,7.16789,7.16789,63,-6.975310194868167e-05,-0.003317411764705902,21.69588852744323,27.058431283845437,52.12428290665098,0.1506636374470725,0.15262225770553178,0.04814298742368541,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.982980345472205
2025-06-30 01:30:00,7.16789,7.16888,7.1678,7.16849,294,8.370313849798972e-05,-0.003148147058824158,57.754603283394225,41.18760673897704,51.485164143339794,0.7124681933669582,0.24435187214643753,0.13067382300718103,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.5890671172021436
2025-06-30 01:45:00,7.16849,7.16849,7.16807,7.16835,270,-1.9530105658519183e-05,-0.002969999999999473,53.932502143498006,42.336610064214945,42.423226738738386,0.7274686784123005,0.25431224532457536,0.11141662803770687,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.08708326493990637
2025-06-30 02:00:00,7.16838,7.1684,7.16716,7.16738,805,-0.00013532620961486617,-0.0028541470588239193,31.654299661286842,37.59901355888243,30.388023168618275,2.2066885964307374,0.18097389869725444,0.02933329422222858,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.8622861436480114
2025-06-30 02:15:00,7.16738,7.16777,7.16716,7.16767,441,4.046027046146989e-05,-0.0027709705882346114,23.722777911484613,18.241403441332835,32.21815538182865,1.281604184792746,0.23849154845456585,0.06799990933348264,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.8841266101512036
2025-06-30 02:30:00,7.16766,7.16816,7.16734,7.16793,623,3.6273333523280455e-05,-0.002766558823529941,41.68327961583861,37.61877407054175,27.434112196061477,1.938093015960862,0.28482561318948574,0.10266652977797766,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.44594812369142844
2025-06-30 02:45:00,7.16793,7.16798,7.16679,7.16753,443,-5.580567349824402e-05,-0.0028385882352957026,36.169285748829935,34.9001925141817,29.369253074660563,1.4751914751423512,0.25079465884408997,0.10364131142678314,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,1.0
2025-06-30 03:00:00,7.1675,7.16946,7.16715,7.16924,708,0.0002385474563808632,-0.0027459411764709785,47.90099812454042,47.96899980693061,40.79150630640568,2.33663366328922,0.5090899075041481,0.3870452021403508,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.16226526729302043
2025-06-30 03:15:00,7.16927,7.17029,7.16805,7.16846,783,-0.0001088040621257317,-0.002429411764706124,56.70035624983917,56.42352090942242,50.092634902766974,2.4099722990947994,0.41156847016955184,0.283530927791269,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.9829547731421364
2025-06-30 03:30:00,7.16846,7.17012,7.16844,7.16919,554,0.00010182979785837693,-0.0020286176470589723,60.697402081835286,61.25331502944379,57.827968441612285,1.6821011081924364,0.5606017971205138,0.41166310177863163,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.0169144523993342
2025-06-30 03:45:00,7.16919,7.16969,7.16698,7.16812,1209,-0.00014926091463279609,-0.0018472058823526538,48.32229706293056,49.89965822964283,44.44014603423464,3.3695652172973922,0.378825186616962,0.23539781345523972,20.456342276918356,-0.0027157941176465528,21.657621014493994,-0.021660764705882407,0.9384676159207541
2025-06-30 04:00:00,7.16811,7.16959,7.16805,7.16876,1229,8.928023397340551e-05,-0.0014993235294120666,55.16201955722151,57.95880188641699,55.455573854273034,3.085226559480727,0.5703284515105114,0.4227458739358687,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.0
2025-06-30 04:15:00,7.16876,7.16958,7.16323,7.16425,1253,-0.0006293165425608147,-0.0017219705882345337,48.427192374786884,49.588616093622804,49.01722629081663,2.7801198135615683,-0.33007546142878524,0.13672903923717197,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.0
2025-06-30 04:30:00,7.16436,7.16503,7.1601,7.16118,1550,-0.000428608432277101,-0.00277399999999961,44.33031606334573,41.61321575457616,42.33133315064033,2.9696331065625126,-0.3768846070332753,0.10198290653172236,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.8335753593976408
2025-06-30 04:45:00,7.16118,7.16326,7.15936,7.16171,1582,7.40074105494485e-05,-0.0040481470588229485,39.2435497411718,35.69812511615464,36.58475739159105,2.6395261532887373,-0.14065920150996097,0.21500437785509988,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,1.0
2025-06-30 05:00:00,7.16166,7.16334,7.1611,7.16328,1555,0.00021919736157379678,-0.00496335294117678,44.45013762562615,41.92901178585597,43.90537107532702,2.298765614571679,0.09535429440962037,0.35864560050724603,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.4095943659048113
2025-06-30 05:15:00,7.16328,7.16328,7.16201,7.16276,1266,-7.259507864403072e-05,-0.00587997058823575,52.149751726488276,47.98675535891922,48.82552826924499,1.715679631363116,0.09698928555137781,0.3110701637051956,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.10389440502978942
2025-06-30 05:30:00,7.16276,7.16287,7.16114,7.16127,1048,-0.00020804201127384476,-0.00640202941176593,44.790141248338074,47.170718097450504,45.531229085633115,1.327506491844607,0.03058895341330858,0.17474823902263317,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.7359690775494752
2025-06-30 05:45:00,7.16123,7.16235,7.16016,7.16164,1291,5.1665478605005604e-05,-0.0063091764705882625,36.72899221257466,44.51676847240715,42.0269811511652,1.5133931187912386,0.115633866189887,0.20859999213175476,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.5441062193191569
2025-06-30 06:00:00,7.16177,7.16229,7.16131,7.16142,998,-3.071969258219869e-05,-0.005855735294118425,38.88967836890268,45.85937345191442,44.94261823089359,1.1110492624424042,0.14190881825653337,0.18847192271548077,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.8007874311016435
2025-06-30 06:15:00,7.16142,7.16222,7.16056,7.16201,911,8.238250200326888e-05,-0.005649382352941323,39.80670636320229,44.51419927663873,42.5827922318824,0.9684792430663002,0.22002614942291795,0.24245174524087634,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.8857261482988437
2025-06-30 06:30:00,7.16201,7.16325,7.16197,7.16287,688,0.00012007081400097624,-0.005344470588234174,37.11941157709486,44.442452260447176,43.75960706278159,0.716405477162322,0.3091567921195673,0.32113419841333257,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.7890755754017003
2025-06-30 06:45:00,7.16287,7.16353,7.16206,7.16349,784,8.655373736080074e-05,-0.004894411764706952,45.32975582089818,44.443688874974136,46.594411337871634,0.7950915267907805,0.37585242115158507,0.3778587576772814,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.5175159007760485
2025-06-30 07:00:00,7.16349,7.16397,7.16202,7.16334,726,-2.0939733354319586e-05,-0.004279058823530413,55.464989524271154,45.03591799456673,50.478557038097144,0.7392322574000689,0.37891354388420634,0.3641350739843525,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.5923976682713565
2025-06-30 07:15:00,7.16334,7.16389,7.16294,7.1634,495,8.375945958423454e-06,-0.0037020882352951645,66.71100072500477,50.34922742428247,52.85375973376925,0.5026401299705257,0.3995273621028989,0.36962454746154033,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.07365945363615911
2025-06-30 07:30:00,7.1634,7.16347,7.16137,7.16181,607,-0.00022198627545839367,-0.003224323529410711,56.24352245520344,44.13832087838286,49.73069060622554,0.616869918692918,0.28815172740924355,0.2241535003169983,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.45928466270854357
2025-06-30 07:45:00,7.16181,7.16227,7.1611,7.16138,762,-6.004249055259184e-05,-0.00313844117647033,44.41985995705882,45.65987579949115,48.93859463822119,0.7620381018974745,0.27504745105223166,0.18481227373077017,20.983950690600384,-0.0027689999999989112,21.657621014493994,-0.021660764705882407,0.2567718195269659
2025-06-30 08:00:00,7.16137,7.16144,7.15963,7.16023,1030,-0.00016059646959691029,-0.003307647058823804,44.51730478919161,47.38834952276917,44.67883421274086,1.013729639279428,0.19805647512824498,0.07959736541869483,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.451359035727517
2025-06-30 08:15:00,7.16023,7.16027,7.15837,7.15965,1071,-8.100626545998611e-05,-0.0037242647058830514,45.7321690297577,49.21938631348111,40.25462065467909,1.0393517395211864,0.17041584350808908,0.10893607750124261,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.9515716304969521
2025-06-30 08:30:00,7.15965,7.16083,7.15908,7.16052,1184,0.00012150693756715855,-0.004175676470588918,46.95284811772744,47.75274248832714,42.02418707555076,1.1149300814434302,0.26326257293129574,0.18992916083998465,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.5098548619596781
2025-06-30 08:45:00,7.16051,7.16063,7.15823,7.16015,1211,-5.167355997759918e-05,-0.004522647058823104,45.30861785154682,38.07191942194201,42.02310148281129,1.1402476342814347,0.2278302410407376,0.16901393572717147,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.8391283159806546
2025-06-30 09:00:00,7.16016,7.16078,7.1594,7.16072,1387,7.960410230696167e-05,-0.004609294117646989,49.43664591203029,47.64104066797021,42.44713624931606,1.296322258037326,0.2746999393431054,0.21938306662291285,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.0
2025-06-30 09:15:00,7.16075,7.16117,7.15846,7.15901,1442,-0.00023883131988218365,-0.004513294117646893,38.24830600585292,47.101286745712095,42.07772480279625,1.335927367043395,-0.00526831636211024,0.11470571366816418,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,1.0
2025-06-30 09:30:00,7.15901,7.16017,7.15876,7.1599,1342,0.0001243111383682007,-0.004233852941176508,41.85798232751277,48.43405069534911,48.76354363158981,1.2553788587347487,0.19344430010508407,0.29094025968607007,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.0
2025-06-30 09:45:00,7.1599,7.15991,7.15797,7.15864,1812,-0.0001759955977708399,-0.004157147058824862,33.02701921102894,45.434814533653075,48.2459968495834,1.6770013882306618,0.03425603929224623,0.11166648055592693,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,1.0
2025-06-30 10:00:00,7.15864,7.16112,7.15848,7.1611,1616,0.0003435816605888332,-0.00383197058823459,43.005070320343805,48.70732656089311,48.39044946664276,1.4913940288727667,0.47048266107745274,0.5216657972237384,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.9649627418006338
2025-06-30 10:15:00,7.1611,7.16211,7.16075,7.16206,1364,0.00013404863192715522,-0.003362500000000601,51.21791959298855,50.56085394784077,48.62237689558846,1.2531581606757025,0.6511041867754531,0.6816655305575221,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.39163207036841907
2025-06-30 10:30:00,7.16207,7.16213,7.16105,7.16187,1188,-2.6529032187507935e-05,-0.0028254411764692122,59.34917848667309,51.94405438243973,53.734778603834684,1.0844858277321239,0.6104588783994438,0.649998916668561,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.6441940660426498
2025-06-30 10:45:00,7.1618,7.16263,7.16107,7.16219,1213,4.46800697641334e-05,-0.002183294117647172,67.5530018820161,53.946902164057,59.48375855526846,1.1112637991744652,0.661975310127672,0.703332161113057,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.7833273021912477
2025-06-30 11:00:00,7.16217,7.16284,7.16143,7.16284,1349,9.075024630971894e-05,-0.0013791470588238042,67.93845871935,59.22741496514341,60.125185381962226,1.2163015057143967,0.7584231250536567,0.8116653138911751,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.591828644556665
2025-06-30 11:15:00,7.16284,7.16315,7.16178,7.16308,1102,3.3505701556614246e-05,-0.0007014411764698636,76.45112343159786,64.14700576806197,64.53818280292961,0.9851159880124694,0.7825541559027536,0.851665247224584,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.5233049356829752
2025-06-30 11:30:00,7.16308,7.16333,7.16236,7.16314,1195,8.376249980904297e-06,-0.0002578529411767505,76.12002409551414,70.04258344331068,65.32423735990645,1.0445804195712887,0.7876186147019616,0.8616652305580103,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.24138832220014117
2025-06-30 11:45:00,7.16314,7.16318,7.16171,7.16258,1112,-7.818106179452152e-05,0.00011094117647036938,78.00664080242719,69.88573046176508,61.021863764971776,0.9582902447349337,0.7083734460426389,0.7683320527799574,21.64002704354814,-0.003999441176471663,21.657621014493994,-0.021660764705882407,0.5572992685834057
2025-06-30 12:00:00,7.16258,7.16306,7.16206,7.16266,1247,1.1169097341617855e-05,0.0004505882352949797,77.84923997566122,69.9885188488326,61.87778254084045,1.0510345990050063,0.7345659732598805,0.7922283915060303,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.42789411779268893
2025-06-30 12:15:00,7.16266,7.16321,7.1622,7.16247,991,-2.6526809880392265e-05,0.0007301764705882619,91.0150298315093,76.22408393329272,62.658414743171996,0.8181630546888078,0.7174195439493025,0.8181803305811731,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.42071269048430904
2025-06-30 12:30:00,7.16247,7.16329,7.16224,7.16235,853,-1.6754137225169293e-05,0.0009682647058832927,89.66613125547347,74.28143301718882,64.26905967840597,0.6971517306142198,0.6879655663166659,0.8171626545472647,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.4891375581620885
2025-06-30 12:45:00,7.16228,7.16281,7.16202,7.16238,793,4.188560621960192e-06,0.0009996176470599138,81.305084436003,77.23242434671181,64.18455986427881,0.6472940984356601,0.6817176415414489,0.8227596590304186,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.09908457857764824
2025-06-30 13:00:00,7.16239,7.16264,7.16174,7.16174,570,-8.935976526668166e-05,0.000959647058823343,74.14376325147256,72.43755006130611,65.45732272023503,0.47417020214229966,0.5529984936693417,0.7033568967221961,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.5270118016175598
2025-06-30 13:15:00,7.16177,7.16218,7.16122,7.1619,738,2.2340689937310516e-05,0.0007761764705875862,64.68197341202952,77.80716271674123,66.41008159250734,0.6225483993367704,0.5647281909001345,0.7332075872992933,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.608777524756166
2025-06-30 13:30:00,7.1619,7.16237,7.16153,7.16217,705,3.7698782543211936e-05,0.0006331176470597555,61.99112966604142,76.31766320931635,65.69144703613716,0.6069737408471204,0.6022820654425942,0.7835806276480098,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.5409079262406918
2025-06-30 13:45:00,7.16217,7.1627,7.16169,7.16235,854,2.513173216409702e-05,0.000532352941177372,60.842019384735224,75.39286248586139,70.63407131745097,0.7467319546998931,0.619695308815969,0.8171626545472647,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.13288067273484883
2025-06-30 14:00:00,7.16239,7.16243,7.16164,7.16177,580,-8.098228726331972e-05,0.00045547058823469655,50.02718048167822,69.53249109615318,66.78291545829867,0.5256956403469075,0.4917657953453829,0.7089539012053501,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.5784154548622776
2025-06-30 14:15:00,7.16177,7.16209,7.16172,7.16204,527,3.769946683623803e-05,0.00037935294117552587,61.72835726955331,67.75577680822815,72.38837357090732,0.49832159235498735,0.5190383947952661,0.7593269415542324,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.5822230173375847
2025-06-30 14:30:00,7.16204,7.16243,7.16195,7.16228,576,3.350944408139899e-05,0.0004658823529410938,57.673584159611345,65.48779509804496,71.30613056284348,0.5651214127979876,0.5543858933191411,0.8041029774197951,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.4341043409040108
2025-06-30 14:45:00,7.16228,7.16281,7.16194,7.16238,762,1.3961936967637021e-05,0.0005219117647063953,56.08561430191781,64.38584751085355,79.47700728880031,0.7882079131027855,0.560146325598969,0.804122053356508,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.22334536311254288
2025-06-30 15:00:00,7.16234,7.1626,7.16164,7.16222,590,-2.2339192718380446e-05,0.0005213235294121432,51.14302459277244,56.366942402469604,74.89137929527509,0.6444917799918675,0.43262329853612885,0.5697652334678551,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.0
2025-06-30 15:15:00,7.16222,7.16289,7.16083,7.16162,880,-8.377641754596599e-05,0.0005138235294133153,50.48750315348965,57.7001298266291,68.9907713268393,0.9873772790913057,0.08466457645147087,0.3159987360051228,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,1.0
2025-06-30 15:30:00,7.16162,7.16246,7.16135,7.16205,765,6.004047847087772e-05,0.0005458823529416179,60.040962703798826,55.51464692745748,68.19828273069231,0.8792092862788276,0.3382179797773115,0.4879980480077312,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,0.8621236792440463
2025-06-30 15:45:00,7.16205,7.16266,7.16198,7.16232,640,3.769799300523228e-05,0.0006040882352937871,70.19982185129902,53.77558844912229,67.0577928396707,0.7605918355129765,0.5018675389155021,0.595997616009617,22.249240799856775,-0.00520223529411723,21.657621014493994,-0.021660764705882407,1.0
2025-06-30 16:00:00,7.1623,7.16344,7.16213,7.16332,1104,0.00013960981870589608,0.0006753529411769321,71.8340950948608,58.83680259243216,66.54493034810397,1.331403762646751,1.050969100518034,0.9540193332592948,23.19997898271267,-0.006712911764705787,21.657621014493994,-0.021660764705882407,0.7797113839936627
2025-06-30 16:15:00,7.16332,7.16394,7.1626,7.16357,1111,3.489940943573464e-05,0.0008587352941180626,72.79539452549486,67.71946412758112,66.56429115966634,1.3391189055464459,1.1084329782481448,0.881026106025332,23.19997898271267,-0.006712911764705787,21.657621014493994,-0.021660764705882407,0.7773657584363384
