<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.06	02:15:00	7.28065	7.28331	7.28037	7.28094	0	0	0
2025.02.06	02:30:00	7.28094	7.28124	7.27959	7.28042	0	0	0
2025.02.06	02:45:00	7.28037	7.2836	7.28035	7.28151	0	0	0
2025.02.06	03:00:00	7.28152	7.28266	7.28027	7.28092	0	0	0
2025.02.06	03:15:00	7.28092	7.28265	7.28018	7.28133	0	0	0
2025.02.06	03:30:00	7.28126	7.28171	7.27516	7.27606	0	0	0
2025.02.06	03:45:00	7.27606	7.27841	7.27492	7.27765	0	0	0
2025.02.06	04:00:00	7.27772	7.27858	7.27631	7.27815	0	0	0
2025.02.06	04:15:00	7.27816	7.2826	7.27773	7.28183	0	0	0
2025.02.06	04:30:00	7.28181	7.28485	7.28163	7.28401	0	0	0
2025.02.06	04:45:00	7.28391	7.28451	7.28187	7.28286	0	0	0
2025.02.06	05:00:00	7.28287	7.28342	7.28128	7.28252	0	0	0
2025.02.06	05:15:00	7.28252	7.28472	7.28251	7.28399	0	0	0
2025.02.06	05:30:00	7.28398	7.28491	7.28285	7.2848	0	0	0
2025.02.06	05:45:00	7.28481	7.28677	7.2843	7.28605	0	0	0
2025.02.06	06:00:00	7.2861	7.28716	7.28521	7.28676	0	0	0
2025.02.06	06:15:00	7.28681	7.28702	7.28565	7.28629	0	0	0
2025.02.06	06:30:00	7.28632	7.28755	7.28596	7.28689	0	0	0
2025.02.06	06:45:00	7.28688	7.28901	7.28688	7.28896	0	0	0
2025.02.06	07:00:00	7.28896	7.28969	7.28674	7.28735	0	0	0
2025.02.06	07:15:00	7.28735	7.28829	7.28656	7.28696	0	0	0
2025.02.06	07:30:00	7.28695	7.28704	7.28507	7.28616	0	0	0
2025.02.06	07:45:00	7.2861	7.28697	7.28407	7.28565	0	0	0
2025.02.06	08:00:00	7.28563	7.28881	7.28528	7.28708	0	0	0
2025.02.06	08:15:00	7.28708	7.28716	7.28514	7.28614	0	0	0
2025.02.06	08:30:00	7.28616	7.28636	7.28457	7.28477	0	0	0
2025.02.06	08:45:00	7.28479	7.28776	7.28475	7.28538	0	0	0
2025.02.06	09:00:00	7.28542	7.2883	7.28481	7.28666	0	0	0
2025.02.06	09:15:00	7.28662	7.28692	7.28399	7.28609	0	0	0
2025.02.06	09:30:00	7.28609	7.28724	7.28538	7.28673	0	0	0
2025.02.06	09:45:00	7.28668	7.28945	7.28631	7.28847	0	0	0
2025.02.06	10:00:00	7.28847	7.29276	7.2884	7.29106	0	0	0
2025.02.06	10:15:00	7.29106	7.296	7.29051	7.29594	0	0	0
2025.02.06	10:30:00	7.29585	7.2964	7.29173	7.29316	0	0	0
2025.02.06	10:45:00	7.29322	7.29336	7.29044	7.2914	0	0	0
2025.02.06	11:00:00	7.2914	7.29423	7.29047	7.29405	0	0	0
2025.02.06	11:15:00	7.29402	7.29899	7.29397	7.29635	0	0	0
2025.02.06	11:30:00	7.29643	7.2974	7.29311	7.29498	0	0	0
2025.02.06	11:45:00	7.29512	7.29557	7.29368	7.29488	0	0	0
2025.02.06	12:00:00	7.29488	7.29561	7.2928	7.29379	0	0	0
2025.02.06	12:15:00	7.29371	7.29371	7.2916	7.29273	0	0	0
2025.02.06	12:30:00	7.29272	7.29517	7.2926	7.29515	0	0	0
2025.02.06	12:45:00	7.29516	7.29516	7.29252	7.29257	0	0	0
2025.02.06	13:00:00	7.29258	7.29319	7.29162	7.29288	0	0	0
2025.02.06	13:15:00	7.29287	7.293	7.28987	7.29005	0	0	0
2025.02.06	13:30:00	7.29005	7.29211	7.28984	7.29112	0	0	0
2025.02.06	13:45:00	7.29112	7.2919	7.28993	7.29026	0	0	0
2025.02.06	14:00:00	7.29026	7.29398	7.29006	7.29187	0	0	0
2025.02.06	14:15:00	7.29191	7.29331	7.29121	7.29158	0	0	0
2025.02.06	14:30:00	7.29158	7.29159	7.28938	7.29019	0	0	0
2025.02.06	14:45:00	7.29017	7.29435	7.29015	7.29362	0	0	0
2025.02.06	15:00:00	7.29363	7.29548	7.29297	7.29437	0	0	0
2025.02.06	15:15:00	7.29437	7.29498	7.29194	7.29246	0	0	0
2025.02.06	15:30:00	7.29218	7.29278	7.29062	7.29278	0	0	0
2025.02.06	15:45:00	7.29275	7.2948	7.29198	7.29333	0	0	0
2025.02.06	16:00:00	7.29337	7.29396	7.29158	7.29249	0	0	0
2025.02.06	16:15:00	7.29249	7.29329	7.29011	7.29017	0	0	0
2025.02.06	16:30:00	7.29018	7.29074	7.28626	7.28702	0	0	0
2025.02.06	16:45:00	7.28707	7.29147	7.28678	7.29145	0	0	0
2025.02.06	17:00:00	7.29146	7.29159	7.28853	7.28876	0	0	0
2025.02.06	17:15:00	7.28873	7.28943	7.28715	7.28943	0	0	0
2025.02.06	17:30:00	7.28939	7.29022	7.28836	7.2892	0	0	0
2025.02.06	17:45:00	7.28919	7.28991	7.28733	7.2895	0	0	0
2025.02.06	18:00:00	7.28953	7.28957	7.28742	7.28788	0	0	0
2025.02.06	18:15:00	7.28789	7.28913	7.28746	7.28912	0	0	0
2025.02.06	18:30:00	7.28911	7.28916	7.28787	7.28884	0	0	0
2025.02.06	18:45:00	7.28883	7.29013	7.28864	7.28996	0	0	0
2025.02.06	19:00:00	7.28997	7.29052	7.28833	7.28873	0	0	0
2025.02.06	19:15:00	7.28873	7.28902	7.28804	7.28806	0	0	0
2025.02.06	19:30:00	7.28806	7.28853	7.28661	7.28678	0	0	0
2025.02.06	19:45:00	7.28675	7.28684	7.28588	7.28596	0	0	0
2025.02.06	20:00:00	7.28596	7.28798	7.28387	7.28501	0	0	0
2025.02.06	20:15:00	7.28499	7.28528	7.28342	7.28514	0	0	0
2025.02.06	20:30:00	7.28513	7.28553	7.2825	7.28255	0	0	0
2025.02.06	20:45:00	7.28255	7.28499	7.2818	7.28343	0	0	0
2025.02.06	21:00:00	7.28343	7.28387	7.28311	7.2836	0	0	0
2025.02.06	21:15:00	7.28353	7.28421	7.28346	7.28391	0	0	0
2025.02.06	21:30:00	7.28391	7.28454	7.28361	7.28413	0	0	0
2025.02.06	21:45:00	7.28414	7.28542	7.28334	7.28412	0	0	0
2025.02.06	22:00:00	7.28413	7.28521	7.28358	7.28383	0	0	0
2025.02.06	22:15:00	7.2839	7.28496	7.28357	7.2849	0	0	0
2025.02.06	22:30:00	7.28488	7.2854	7.28465	7.28496	0	0	0
2025.02.06	22:45:00	7.28499	7.28531	7.2839	7.28471	0	0	0
2025.02.06	23:00:00	7.28468	7.28703	7.28462	7.28638	0	0	0
2025.02.06	23:15:00	7.28638	7.28708	7.28588	7.28599	0	0	0
2025.02.06	23:30:00	7.28586	7.28778	7.28563	7.28707	0	0	0
2025.02.06	23:45:00	7.28707	7.28787	7.28655	7.28765	0	0	0
2025.02.07	00:00:00	7.28642	7.28726	7.28559	7.28715	0	0	0
2025.02.07	00:15:00	7.28725	7.28757	7.28721	7.28734	0	0	0
2025.02.07	00:30:00	7.28734	7.28749	7.28604	7.2873	0	0	0
2025.02.07	00:45:00	7.28731	7.28768	7.2873	7.28735	0	0	0
2025.02.07	01:00:00	7.28742	7.28834	7.28604	7.28796	0	0	0
2025.02.07	01:15:00	7.2879	7.28796	7.28553	7.28568	0	0	0
2025.02.07	01:30:00	7.2856	7.28662	7.28549	7.28593	0	0	0
2025.02.07	01:45:00	7.28602	7.28782	7.2859	7.28641	0	0	0
2025.02.07	02:00:00	7.28644	7.28649	7.28475	7.28534	0	0	0
2025.02.07	02:15:00	7.28532	7.2862	7.28412	7.28477	0	0	0
2025.02.07	02:30:00	7.28477	7.28595	7.28381	7.28545	0	0	0
2025.02.07	02:45:00	7.28545	7.28747	7.28472	7.28712	0	0	0
2025.02.07	03:00:00	7.28711	7.28871	7.28648	7.28863	0	0	0
2025.02.07	03:15:00	7.28864	7.29125	7.28696	7.29125	0	0	0
2025.02.07	03:30:00	7.29124	7.29336	7.29048	7.29218	0	0	0
2025.02.07	03:45:00	7.29219	7.29222	7.28718	7.28858	0	0	0
2025.02.07	04:00:00	7.28864	7.28991	7.28768	7.28957	0	0	0
2025.02.07	04:15:00	7.28956	7.29028	7.28766	7.28971	0	0	0
2025.02.07	04:30:00	7.28971	7.29023	7.28917	7.28997	0	0	0
2025.02.07	04:45:00	7.28993	7.29217	7.28989	7.29063	0	0	0
2025.02.07	05:00:00	7.29061	7.29075	7.28762	7.28839	0	0	0
2025.02.07	05:15:00	7.28839	7.2885	7.28285	7.28648	0	0	0
2025.02.07	05:30:00	7.28651	7.28881	7.28582	7.28858	0	0	0
2025.02.07	05:45:00	7.28857	7.28919	7.288	7.28852	0	0	0
2025.02.07	06:00:00	7.28856	7.28856	7.28725	7.28852	0	0	0
2025.02.07	06:15:00	7.28852	7.28942	7.28835	7.28895	0	0	0
2025.02.07	06:30:00	7.28896	7.28998	7.2881	7.28861	0	0	0
2025.02.07	06:45:00	7.28857	7.28916	7.2884	7.28841	0	0	0
2025.02.07	07:00:00	7.2884	7.29002	7.2881	7.28991	0	0	0
2025.02.07	07:15:00	7.28991	7.29051	7.2892	7.29009	0	0	0
2025.02.07	07:30:00	7.29006	7.2901	7.28873	7.28991	0	0	0
2025.02.07	07:45:00	7.28991	7.29319	7.28969	7.29226	0	0	0
2025.02.07	08:00:00	7.29228	7.29363	7.29075	7.29118	0	0	0
2025.02.07	08:15:00	7.29116	7.29204	7.29042	7.29074	0	0	0
2025.02.07	08:30:00	7.29073	7.29088	7.28932	7.28946	0	0	0
2025.02.07	08:45:00	7.28946	7.29133	7.28905	7.29005	0	0	0
2025.02.07	09:00:00	7.29009	7.29106	7.28856	7.29028	0	0	0
2025.02.07	09:15:00	7.29023	7.29106	7.28892	7.29068	0	0	0
2025.02.07	09:30:00	7.29058	7.29062	7.28871	7.28962	0	0	0
2025.02.07	09:45:00	7.28964	7.29023	7.28944	7.29011	0	0	0
2025.02.07	10:00:00	7.29015	7.29027	7.28784	7.28929	0	0	0
2025.02.07	10:15:00	7.28929	7.29037	7.28794	7.2898	0	0	0
2025.02.07	10:30:00	7.2898	7.29001	7.28767	7.28829	0	0	0
2025.02.07	10:45:00	7.28835	7.28867	7.28689	7.287	0	0	0
2025.02.07	11:00:00	7.28698	7.28829	7.28671	7.28758	0	0	0
2025.02.07	11:15:00	7.2876	7.28859	7.28698	7.28753	0	0	0
2025.02.07	11:30:00	7.28755	7.28821	7.2863	7.28653	0	0	0
2025.02.07	11:45:00	7.28653	7.28973	7.28629	7.28935	0	0	0
2025.02.07	12:00:00	7.28936	7.29199	7.28907	7.29109	0	0	0
2025.02.07	12:15:00	7.29127	7.2919	7.29015	7.29061	0	0	0
2025.02.07	12:30:00	7.29059	7.29088	7.28958	7.29082	0	0	0
2025.02.07	12:45:00	7.29078	7.2924	7.29078	7.29154	0	0	0
2025.02.07	13:00:00	7.29153	7.29346	7.29142	7.29234	0	0	0
2025.02.07	13:15:00	7.29233	7.29261	7.29153	7.29204	0	0	0
2025.02.07	13:30:00	7.29212	7.29272	7.292	7.29229	0	0	0
2025.02.07	13:45:00	7.29228	7.29269	7.2918	7.2923	0	0	0
2025.02.07	14:00:00	7.2923	7.29369	7.2923	7.29297	0	0	0
2025.02.07	14:15:00	7.293	7.29325	7.29227	7.29316	0	0	0
2025.02.07	14:30:00	7.29317	7.29359	7.29152	7.29235	0	0	0
2025.02.07	14:45:00	7.29234	7.29264	7.29157	7.29222	0	0	0
2025.02.07	15:00:00	7.2922	7.29259	7.29071	7.29168	0	0	0
2025.02.07	15:15:00	7.29168	7.29229	7.28932	7.2905	0	0	0
2025.02.07	15:30:00	7.2905	7.29668	7.28166	7.29398	0	0	0
2025.02.07	15:45:00	7.29422	7.29752	7.293	7.29593	0	0	0
2025.02.07	16:00:00	7.29591	7.29628	7.2931	7.29319	0	0	0
2025.02.07	16:15:00	7.29315	7.2945	7.29189	7.29212	0	0	0
2025.02.07	16:30:00	7.2921	7.29256	7.2881	7.29076	0	0	0
2025.02.07	16:45:00	7.29079	7.29208	7.28917	7.29109	0	0	0
2025.02.07	17:00:00	7.29125	7.29538	7.29092	7.29512	0	0	0
2025.02.07	17:15:00	7.29511	7.29614	7.29342	7.29522	0	0	0
2025.02.07	17:30:00	7.29531	7.29594	7.29199	7.293	0	0	0
2025.02.07	17:45:00	7.293	7.30899	7.29096	7.30413	0	0	0
2025.02.07	18:00:00	7.30396	7.30809	7.30073	7.30436	0	0	0
2025.02.07	18:15:00	7.30436	7.30685	7.29827	7.30677	0	0	0
2025.02.07	18:30:00	7.30682	7.30926	7.30471	7.30889	0	0	0
2025.02.07	18:45:00	7.30889	7.30948	7.30663	7.30779	0	0	0
2025.02.07	19:00:00	7.30776	7.30899	7.29738	7.30272	0	0	0
2025.02.07	19:15:00	7.30273	7.31029	7.30258	7.30705	0	0	0
2025.02.07	19:30:00	7.30699	7.30891	7.30481	7.30729	0	0	0
2025.02.07	19:45:00	7.30729	7.30961	7.30711	7.30829	0	0	0
2025.02.07	20:00:00	7.30828	7.30862	7.30403	7.30505	0	0	0
2025.02.07	20:15:00	7.30506	7.30514	7.30319	7.30383	0	0	0
2025.02.07	20:30:00	7.30384	7.30545	7.3029	7.3054	0	0	0
2025.02.07	20:45:00	7.3054	7.30683	7.30426	7.30446	0	0	0
2025.02.07	21:00:00	7.30445	7.30534	7.30392	7.30445	0	0	0
2025.02.07	21:15:00	7.30445	7.30484	7.30273	7.30418	0	0	0
2025.02.07	21:30:00	7.30421	7.3049	7.30234	7.3036	0	0	0
2025.02.07	21:45:00	7.30359	7.30359	7.29981	7.30201	0	0	0
2025.02.07	22:00:00	7.30201	7.30249	7.30139	7.30219	0	0	0
2025.02.07	22:15:00	7.30219	7.3031	7.30174	7.30274	0	0	0
2025.02.07	22:30:00	7.30275	7.30411	7.30247	7.30411	0	0	0
2025.02.07	22:45:00	7.3041	7.3041	7.30197	7.30275	0	0	0
2025.02.07	23:00:00	7.30272	7.30379	7.30113	7.30365	0	0	0
2025.02.07	23:15:00	7.3036	7.30473	7.30186	7.30395	0	0	0
2025.02.07	23:30:00	7.30395	7.30518	7.30185	7.30208	0	0	0
2025.02.07	23:45:00	7.30208	7.304	7.30109	7.30168	0	0	0
2025.02.10	00:00:00	7.31056	7.31354	7.31056	7.31262	0	0	0
2025.02.10	00:15:00	7.31251	7.31395	7.31233	7.31293	0	0	0
2025.02.10	00:30:00	7.3127	7.31306	7.31052	7.31156	0	0	0
2025.02.10	00:45:00	7.31158	7.31161	7.31004	7.31076	0	0	0
2025.02.10	01:00:00	7.31209	7.31223	7.31047	7.31152	0	0	0
2025.02.10	01:15:00	7.31152	7.31158	7.31057	7.31113	0	0	0
2025.02.10	01:30:00	7.31115	7.31208	7.31099	7.31199	0	0	0
2025.02.10	01:45:00	7.31199	7.31363	7.31095	7.31358	0	0	0
2025.02.10	02:00:00	7.31358	7.31358	7.30998	7.31175	0	0	0
2025.02.10	02:15:00	7.31175	7.31185	7.30887	7.30961	0	0	0
2025.02.10	02:30:00	7.30963	7.30968	7.30663	7.30699	0	0	0
2025.02.10	02:45:00	7.30699	7.30824	7.30525	7.3063	0	0	0
2025.02.10	03:00:00	7.30628	7.30659	7.30357	7.30529	0	0	0
2025.02.10	03:15:00	7.30529	7.30884	7.30365	7.30766	0	0	0
2025.02.10	03:30:00	7.30766	7.3129	7.30766	7.31114	0	0	0
2025.02.10	03:45:00	7.31116	7.31225	7.30886	7.31008	0	0	0
2025.02.10	04:00:00	7.31012	7.31387	7.30893	7.31208	0	0	0
2025.02.10	04:15:00	7.31205	7.31448	7.31136	7.31214	0	0	0
2025.02.10	04:30:00	7.31214	7.3146	7.31178	7.31328	0	0	0
2025.02.10	04:45:00	7.31323	7.31467	7.31271	7.31308	0	0	0
2025.02.10	05:00:00	7.31307	7.31371	7.31122	7.31198	0	0	0
2025.02.10	05:15:00	7.31198	7.31266	7.31123	7.3121	0	0	0
2025.02.10	05:30:00	7.31209	7.3125	7.31146	7.31209	0	0	0
2025.02.10	05:45:00	7.3121	7.31265	7.3114	7.31169	0	0	0
2025.02.10	06:00:00	7.31168	7.31171	7.30972	7.31125	0	0	0
2025.02.10	06:15:00	7.31125	7.31167	7.30998	7.31085	0	0	0
2025.02.10	06:30:00	7.31085	7.31193	7.31044	7.31145	0	0	0
2025.02.10	06:45:00	7.31144	7.31246	7.31075	7.31238	0	0	0
2025.02.10	07:00:00	7.31239	7.31239	7.31108	7.31156	0	0	0
2025.02.10	07:15:00	7.31158	7.31239	7.31106	7.31111	0	0	0
2025.02.10	07:30:00	7.31106	7.31267	7.31007	7.31206	0	0	0
2025.02.10	07:45:00	7.31206	7.31388	7.31173	7.31344	0	0	0
2025.02.10	08:00:00	7.31345	7.31345	7.31148	7.31273	0	0	0
2025.02.10	08:15:00	7.31276	7.31277	7.31134	7.31206	0	0	0
2025.02.10	08:30:00	7.31207	7.3134	7.31163	7.31253	0	0	0
2025.02.10	08:45:00	7.31253	7.31266	7.30796	7.30997	0	0	0
2025.02.10	09:00:00	7.30997	7.31011	7.30788	7.31001	0	0	0
2025.02.10	09:15:00	7.30999	7.31113	7.30941	7.31098	0	0	0
2025.02.10	09:30:00	7.31097	7.31165	7.31002	7.31032	0	0	0
2025.02.10	09:45:00	7.31032	7.31406	7.31009	7.31231	0	0	0
2025.02.10	10:00:00	7.31234	7.31479	7.31223	7.31476	0	0	0
2025.02.10	10:15:00	7.31476	7.31676	7.31333	7.31454	0	0	0
2025.02.10	10:30:00	7.31454	7.31538	7.31307	7.31363	0	0	0
2025.02.10	10:45:00	7.31359	7.31381	7.31172	7.31191	0	0	0
2025.02.10	11:00:00	7.31191	7.31272	7.30934	7.30934	0	0	0
2025.02.10	11:15:00	7.30934	7.31033	7.30834	7.30934	0	0	0
2025.02.10	11:30:00	7.30937	7.30941	7.30646	7.30829	0	0	0
2025.02.10	11:45:00	7.30829	7.3093	7.30736	7.30789	0	0	0
2025.02.10	12:00:00	7.30782	7.30944	7.307	7.30767	0	0	0
2025.02.10	12:15:00	7.30769	7.30946	7.30741	7.30915	0	0	0
2025.02.10	12:30:00	7.30916	7.30917	7.30735	7.30816	0	0	0
2025.02.10	12:45:00	7.30814	7.30927	7.30756	7.30926	0	0	0
2025.02.10	13:00:00	7.30928	7.30928	7.30598	7.30862	0	0	0
2025.02.10	13:15:00	7.30862	7.30928	7.30799	7.3087	0	0	0
2025.02.10	13:30:00	7.30873	7.31028	7.30838	7.30963	0	0	0
2025.02.10	13:45:00	7.30963	7.31047	7.30928	7.31026	0	0	0
2025.02.10	14:00:00	7.31022	7.3119	7.30961	7.31149	0	0	0
2025.02.10	14:15:00	7.31153	7.31153	7.31027	7.31056	0	0	0
2025.02.10	14:30:00	7.31053	7.31086	7.3099	7.31024	0	0	0
2025.02.10	14:45:00	7.31026	7.31114	7.30974	7.31088	0	0	0
2025.02.10	15:00:00	7.31086	7.31086	7.30838	7.30866	0	0	0
2025.02.10	15:15:00	7.30866	7.3096	7.308	7.30925	0	0	0
2025.02.10	15:30:00	7.30928	7.30933	7.30823	7.30861	0	0	0
2025.02.10	15:45:00	7.30861	7.31078	7.30779	7.30876	0	0	0
2025.02.10	16:00:00	7.30884	7.30985	7.30839	7.3091	0	0	0
2025.02.10	16:15:00	7.3091	7.31099	7.30905	7.31026	0	0	0
2025.02.10	16:30:00	7.31027	7.31064	7.30862	7.31012	0	0	0
2025.02.10	16:45:00	7.31011	7.31238	7.30971	7.31188	0	0	0
2025.02.10	17:00:00	7.31187	7.3121	7.31046	7.31084	0	0	0
2025.02.10	17:15:00	7.31083	7.31155	7.30963	7.3099	0	0	0
2025.02.10	17:30:00	7.30988	7.30988	7.3084	7.30867	0	0	0
2025.02.10	17:45:00	7.30867	7.30907	7.3064	7.30681	0	0	0
2025.02.10	18:00:00	7.30682	7.30892	7.30666	7.30875	0	0	0
2025.02.10	18:15:00	7.30874	7.31041	7.30849	7.30898	0	0	0
2025.02.10	18:30:00	7.30901	7.31065	7.30888	7.30946	0	0	0
2025.02.10	18:45:00	7.30943	7.31158	7.30936	7.30968	0	0	0
2025.02.10	19:00:00	7.30968	7.31008	7.30909	7.30982	0	0	0
2025.02.10	19:15:00	7.30983	7.31041	7.30956	7.31026	0	0	0
2025.02.10	19:30:00	7.31025	7.31084	7.31	7.31083	0	0	0
2025.02.10	19:45:00	7.31083	7.31111	7.31	7.31001	0	0	0
2025.02.10	20:00:00	7.31002	7.31047	7.30904	7.30931	0	0	0
2025.02.10	20:15:00	7.30931	7.30997	7.30893	7.30959	0	0	0
2025.02.10	20:30:00	7.30959	7.30999	7.30862	7.30982	0	0	0
2025.02.10	20:45:00	7.30982	7.31171	7.30976	7.31073	0	0	0
2025.02.10	21:00:00	7.31075	7.31135	7.30982	7.31031	0	0	0
2025.02.10	21:15:00	7.31036	7.31114	7.31031	7.31103	0	0	0
2025.02.10	21:30:00	7.31103	7.31104	7.30982	7.30995	0	0	0
2025.02.10	21:45:00	7.30994	7.31039	7.30992	7.31027	0	0	0
2025.02.10	22:00:00	7.31027	7.31072	7.3101	7.3102	0	0	0
2025.02.10	22:15:00	7.3102	7.31061	7.31015	7.3106	0	0	0
2025.02.10	22:30:00	7.3106	7.31171	7.31019	7.31105	0	0	0
2025.02.10	22:45:00	7.31105	7.31115	7.31011	7.31076	0	0	0
2025.02.10	23:00:00	7.3108	7.31097	7.30763	7.30841	0	0	0
2025.02.10	23:15:00	7.30842	7.30929	7.30783	7.30819	0	0	0
2025.02.10	23:30:00	7.30819	7.30855	7.30817	7.30827	0	0	0
2025.02.10	23:45:00	7.30827	7.30961	7.30799	7.30872	0	0	0
2025.02.11	00:00:00	7.3089	7.3089	7.30826	7.30873	0	0	0
2025.02.11	00:15:00	7.30873	7.30898	7.30763	7.30763	0	0	0
2025.02.11	00:30:00	7.30754	7.30755	7.30656	7.30701	0	0	0
2025.02.11	00:45:00	7.307	7.3094	7.307	7.30893	0	0	0
2025.02.11	01:00:00	7.30934	7.30986	7.30869	7.30912	0	0	0
2025.02.11	01:15:00	7.30912	7.31245	7.30892	7.31239	0	0	0
2025.02.11	01:30:00	7.31229	7.31285	7.31167	7.31246	0	0	0
2025.02.11	01:45:00	7.31244	7.31324	7.31064	7.31176	0	0	0
2025.02.11	02:00:00	7.31177	7.31231	7.31064	7.312	0	0	0
2025.02.11	02:15:00	7.31202	7.3131	7.31123	7.31142	0	0	0
2025.02.11	02:30:00	7.31142	7.31244	7.31129	7.31169	0	0	0
2025.02.11	02:45:00	7.31167	7.31193	7.30992	7.31023	0	0	0
2025.02.11	03:00:00	7.31023	7.31162	7.30855	7.30982	0	0	0
2025.02.11	03:15:00	7.30983	7.31276	7.30962	7.31217	0	0	0
2025.02.11	03:30:00	7.31218	7.31368	7.30948	7.30971	0	0	0
2025.02.11	03:45:00	7.30971	7.3116	7.3093	7.31073	0	0	0
2025.02.11	04:00:00	7.31073	7.31229	7.31036	7.31186	0	0	0
2025.02.11	04:15:00	7.31186	7.31298	7.31147	7.31201	0	0	0
2025.02.11	04:30:00	7.31199	7.31263	7.31007	7.31104	0	0	0
2025.02.11	04:45:00	7.31104	7.31263	7.31085	7.31221	0	0	0
2025.02.11	05:00:00	7.31216	7.31237	7.31078	7.31186	0	0	0
2025.02.11	05:15:00	7.31187	7.31193	7.30998	7.31054	0	0	0
2025.02.11	05:30:00	7.31054	7.31054	7.30749	7.30909	0	0	0
2025.02.11	05:45:00	7.3091	7.31037	7.30902	7.30968	0	0	0
2025.02.11	06:00:00	7.30968	7.30968	7.3088	7.30889	0	0	0
2025.02.11	06:15:00	7.30892	7.30911	7.30746	7.30816	0	0	0
2025.02.11	06:30:00	7.30821	7.30852	7.30755	7.30842	0	0	0
2025.02.11	06:45:00	7.30841	7.30888	7.30819	7.30828	0	0	0
2025.02.11	07:00:00	7.30828	7.30858	7.30719	7.30831	0	0	0
2025.02.11	07:15:00	7.3083	7.30838	7.30634	7.308	0	0	0
2025.02.11	07:30:00	7.308	7.30927	7.30744	7.30884	0	0	0
2025.02.11	07:45:00	7.30884	7.31076	7.30822	7.30916	0	0	0
2025.02.11	08:00:00	7.30919	7.3093	7.30786	7.30832	0	0	0
2025.02.11	08:15:00	7.30834	7.309	7.30438	7.30476	0	0	0
2025.02.11	08:30:00	7.30476	7.30757	7.30408	7.30723	0	0	0
2025.02.11	08:45:00	7.30717	7.30864	7.30667	7.30833	0	0	0
2025.02.11	09:00:00	7.30833	7.31038	7.30807	7.3092	0	0	0
2025.02.11	09:15:00	7.3092	7.31015	7.30837	7.30914	0	0	0
2025.02.11	09:30:00	7.30914	7.30971	7.30861	7.3094	0	0	0
2025.02.11	09:45:00	7.30941	7.30986	7.3079	7.30954	0	0	0
2025.02.11	10:00:00	7.30956	7.3097	7.30754	7.30792	0	0	0
2025.02.11	10:15:00	7.30796	7.30825	7.30646	7.30724	0	0	0
2025.02.11	10:30:00	7.30724	7.30804	7.30607	7.30755	0	0	0
2025.02.11	10:45:00	7.30755	7.30826	7.30698	7.30765	0	0	0
2025.02.11	11:00:00	7.30766	7.3091	7.30715	7.30877	0	0	0
2025.02.11	11:15:00	7.30881	7.30949	7.30817	7.30874	0	0	0
2025.02.11	11:30:00	7.3087	7.30988	7.3084	7.30952	0	0	0
2025.02.11	11:45:00	7.30953	7.30956	7.30673	7.30681	0	0	0
2025.02.11	12:00:00	7.30669	7.30807	7.30663	7.30754	0	0	0
2025.02.11	12:15:00	7.30754	7.31117	7.30743	7.31088	0	0	0
2025.02.11	12:30:00	7.31085	7.31179	7.31029	7.31069	0	0	0
2025.02.11	12:45:00	7.31064	7.3118	7.31007	7.31165	0	0	0
2025.02.11	13:00:00	7.3116	7.31205	7.31058	7.31076	0	0	0
2025.02.11	13:15:00	7.31076	7.31205	7.31043	7.31191	0	0	0
2025.02.11	13:30:00	7.31192	7.31248	7.31046	7.31086	0	0	0
2025.02.11	13:45:00	7.31086	7.31108	7.3102	7.31062	0	0	0
2025.02.11	14:00:00	7.31062	7.31103	7.30898	7.3092	0	0	0
2025.02.11	14:15:00	7.30921	7.30928	7.30755	7.30863	0	0	0
2025.02.11	14:30:00	7.30863	7.30899	7.30731	7.30762	0	0	0
2025.02.11	14:45:00	7.30763	7.30972	7.30723	7.30907	0	0	0
2025.02.11	15:00:00	7.30909	7.3108	7.30899	7.31077	0	0	0
2025.02.11	15:15:00	7.31079	7.31276	7.31047	7.31241	0	0	0
2025.02.11	15:30:00	7.31242	7.31371	7.31167	7.31334	0	0	0
2025.02.11	15:45:00	7.31334	7.31468	7.31283	7.31308	0	0	0
2025.02.11	16:00:00	7.31308	7.31318	7.31121	7.31232	0	0	0
2025.02.11	16:15:00	7.31233	7.31235	7.31041	7.31048	0	0	0
2025.02.11	16:30:00	7.31048	7.31084	7.30942	7.31044	0	0	0
2025.02.11	16:45:00	7.31045	7.311	7.30963	7.31081	0	0	0
2025.02.11	17:00:00	7.31076	7.31214	7.3101	7.3101	0	0	0
2025.02.11	17:15:00	7.31013	7.31111	7.30857	7.30858	0	0	0
2025.02.11	17:30:00	7.30856	7.31032	7.30832	7.30936	0	0	0
2025.02.11	17:45:00	7.30936	7.30995	7.30825	7.30895	0	0	0
2025.02.11	18:00:00	7.30894	7.30979	7.30836	7.3089	0	0	0
2025.02.11	18:15:00	7.3089	7.30955	7.30866	7.30925	0	0	0
2025.02.11	18:30:00	7.30926	7.31027	7.30869	7.30877	0	0	0
2025.02.11	18:45:00	7.3088	7.31048	7.30848	7.31046	0	0	0
2025.02.11	19:00:00	7.31048	7.31081	7.30958	7.30966	0	0	0
2025.02.11	19:15:00	7.30966	7.30999	7.30867	7.30899	0	0	0
